小区名字,小区地址,均价,容积率,绿化率,有无停车位,物业费,物业类型
财政厅宿舍,越秀-公园前-北京路376号,75490,1.20,30.0%,0,0.50元/平米/月,住宅
书同巷,越秀-西门口-海珠北路,33000,1.50,40.0%,0,3.45元/平米/月,住宅
米市路54-56号小区,越秀-解放中路-米市路54-56号,32400,1.50,30.0%,0,0.90元/平米/月,住宅
佳地华苑,越秀-五羊新城-寺右新马路77-79号,50833,2.50,10.0%,1,1.90元/平米/月,住宅
新河浦别墅,越秀-东山口-新河浦路,74683,0.50,38.0%,0,1.50元/平米/月,别墅
印象东山大厦,越秀-东川-永安横街26号,68418,2.50,30.0%,1,1.80元/平米/月,住宅
幸福立方,越秀-西门口-大德路25号,44600,2.90,12.0%,1,0.50元/平米/月,住宅
兰湖里,越秀-盘福-医国街114号,44000,2.50,35.0%,0,1.50元/平米/月,住宅
老报社大院,越秀-共和路-共和大街23号,63527,1.50,30.0%,0,0.90元/平米/月,住宅
东风东路699号大院,越秀-东风东-东风东路699号,64684,2.00,30.0%,0,0.90元/平米/月,住宅
广信丽景大厦,越秀-五羊新城-广州大道中路123-125号,50000,1.00,15.0%,1,1.80元/平米/月,住宅
上塘街大院,越秀-麓湖-麓景西路,25600,1.50,18.0%,0,0.60元/平米/月,住宅
日升大厦,越秀-建设-青菜东街35号,56087,2.50,20.0%,0,0.90元/平米/月,住宅
竹丝岗新南路小区,越秀-农林下路-新南路18号,43800,1.50,15.0%,1,1.20元/平米/月,住宅
小北路洪桥街社区,越秀-小北-洪桥街,56916,2.50,30.0%,0,0.90元/平米/月,住宅
建设大马路9号大院,越秀-建设-建设大马路9号,54847,1.50,20.0%,0,0.90元/平米/月,住宅
麓苑小区,越秀-淘金-麓苑路5-24号,44110,2.60,30.0%,1,1.00元/平米/月,住宅
仙湖街小区,越秀-北京路-惠福东路,35442,1.20,20.0%,0,0.30元/平米/月,住宅
华景大厦,越秀-五羊新城-广州大道中229号,44506,2.50,30.0%,0,0.90元/平米/月,住宅
竹丝岗四马路小区,越秀-农林下路-竹丝岗四马路10号,50139,1.20,31.6%,1,1.20元/平米/月,住宅
麓湖路3号大院,越秀-环市东-麓湖路3号,36200,1.20,30.0%,0,0.50元/平米/月,住宅
华逸阁,越秀-东川-东华西路248号,46200,1.50,30.0%,0,2.50元/平米/月,住宅
广州市人大住宅楼,越秀-小北-下塘西路29-35号,32600,1.20,30.0%,0,0.50元/平米/月,住宅
福今路7号大院,越秀-东山口-福今路7号,90229,1.50,35.0%,1,0.90元/平米/月,住宅
广九三马路7号大院,越秀-东湖-广九三马路,45912,1.20,25.0%,0,0.50元/平米/月,住宅
恒福路93号大院,越秀-淘金-恒福路93号,38942,1.00,50.0%,1,1.00元/平米/月,住宅
东山月府,越秀-五羊新城-寺右中街18号,81500,7.50,35.0%,0,0.90元/平米/月,住宅
海谊百子大厦,越秀-东山口-百子横路3号,50360,2.50,30.0%,0,1.30元/平米/月,住宅
金源楼(越秀),越秀-淘金-正平南街1号,40000,1.56,35.0%,1,0.90元/平米/月,住宅
向阳西街小区,越秀-流花-向阳西街,16400,1.20,30.0%,1,0.50元/平米/月,住宅
聚贤阁,越秀-北京路-聚仁坊20-22号,40600,1.50,35.0%,0,0.50元/平米/月,住宅
寺贝新街1号楼,越秀-东山口-寺贝新街1号,63247,0.50,50.0%,0,2.00元/平米/月,别墅
朱紫街小区,越秀-解放北-朱紫街,36800,1.80,18.0%,0,10.00元/平米/月,住宅
文德北小区,越秀-北京路-文德北路69号,62809,1.20,40.0%,1,5.00元/平米/月,住宅
通正巷小区,越秀-北京路-万福路,40606,1.50,20.0%,1,5.00元/平米/月,住宅
越华阁,越秀-北京路-朝天坊2-50号,39142,2.50,15.0%,0,0.90元/平米/月,住宅
群星大厦,越秀-东川-东华西路180号,51505,1.60,35.0%,1,1.50元/平米/月,住宅
利福大厦,越秀-北京路-惠福东路558号,44934,3.20,33.0%,0,1.70元/平米/月,住宅
越秀区物资局大院,越秀-建设-北较场横路10号,34004,2.50,10.0%,1,5.00元/平米/月,住宅
水均岗大院,越秀-杨箕-中山一路,50000,2.50,23.0%,0,0.80元/平米/月,住宅
蟹岗道小区,越秀-小北-蟹岗道1-35号,39788,1.20,30.0%,0,0.50元/平米/月,住宅
金濠大厦,越秀-建设-黄华路,54010,2.50,15.0%,1,0.85元/平米/月,住宅
华曦大厦,越秀-北京路-中山四路24-30号,81499,2.50,15.0%,1,1.80元/平米/月,住宅
大塘街小区,越秀-农讲所-北京路大塘街,35800,1.50,30.0%,1,0.50元/平米/月,住宅
德雅轩,越秀-北京路-长塘街77-83号,53000,5.00,18.0%,1,1.90元/平米/月,住宅
德政北社区,越秀-农讲所-德政北路498号,52410,2.60,36.0%,1,0.80元/平米/月,住宅
湛塘路大院,越秀-北京路-湛塘路20-88号,35502,1.80,30.0%,1,1.00元/平米/月,住宅
雅荷塘小区,越秀-农讲所-荣桂里,47600,2.50,20.0%,0,0.40元/平米/月,住宅
南越雅轩,越秀-北京路-越华路7号,50000,1.80,30.0%,1,2.00元/平米/月,住宅
仙湖街100-112号大院,越秀-北京路-仙湖街100-112号,32200,2.00,20.0%,0,0.90元/平米/月,住宅
穗安楼,越秀-西门口-海珠中路288号,35200,1.80,40.0%,1,0.90元/平米/月,住宅
小北路电梯房,越秀-小北-蟹岗道35号,40600,1.20,30.0%,1,0.50元/平米/月,住宅
东风东路703号大院,越秀-东风东-东风东路703号,64664,1.50,30.0%,0,0.90元/平米/月,住宅
北较场横路8号大院,越秀-建设-北较场横路8号,50000,1.20,20.0%,0,0.50元/平米/月,住宅
百子横街小区,越秀-东山口-东川路,47856,2.50,25.0%,0,0.40元/平米/月,住宅
市司法局宿舍,越秀-北京路-莲花井87号,33600,1.50,30.0%,0,1.00元/平米/月,住宅
铁路宿舍(东华南路),越秀-东川-东华南路15号,46979,2.50,20.0%,1,1.20元/平米/月,住宅
惠福西路白薇街小区,越秀-解放中路-白薇街,25200,1.20,10.0%,1,1.00元/平米/月,住宅
广源西公安宿舍,越秀-流花-松岗大街13号,18800,1.20,24.0%,0,0.80元/平米/月,住宅
香江园,越秀-环市东-先烈中路98号,45800,1.20,30.0%,0,0.50元/平米/月,住宅
达道路松岗东,越秀-东山口-达道路17号,56500,2.00,20.0%,1,1.00元/平米/月,住宅
广园西路小区,越秀-流花-广园西路348号,18600,1.00,20.0%,0,0.50元/平米/月,住宅
王圣堂公安宿舍,越秀-流花-王圣堂后街136号,19100,1.20,30.0%,1,0.50元/平米/月,住宅
北站山顶小区,越秀-流花-北站新街8号,20000,1.20,20.0%,1,暂无,住宅
祝寿巷社区,越秀-西门口-祝寿巷20号,27500,1.50,20.0%,0,0.90元/平米/月,住宅
达道路大院,越秀-东山口-达道路文明里6号,61095,1.80,20.0%,0,0.75元/平米/月,住宅
北站路小区,越秀-流花-北站路50-172号,22652,1.50,20.0%,0,0.90元/平米/月,住宅
广东省外贸大院,越秀-环市东-福今路62号,50500,1.50,30.0%,0,0.90元/平米/月,住宅
福今路小区,越秀-东风东-福今路24-51号,58718,2.50,30.0%,0,0.90元/平米/月,住宅
仁济路小区,越秀-一德路-仁济路4号,24545,1.50,30.0%,1,1.00元/平米/月,住宅
青龙坊友谊农机大院,越秀-北京路-青龙坊179-185号(单号),41633,1.50,20.0%,0,0.90元/平米/月,住宅
瑶泉街小区,越秀-流花-瑶泉街1-5号,22334,2.00,10.0%,1,1.00元/平米/月,住宅
仰星横街小区,越秀-农讲所-仰星横街4-6号,55883,1.50,30.0%,0,0.90元/平米/月,住宅
榨粉街小区,越秀-农讲所-榨粉东街,48480,1.50,30.0%,0,0.90元/平米/月,住宅
珠光街新福里社区,越秀-北京路-德政南路80号,36800,1.50,30.0%,0,0.90元/平米/月,住宅
合群三马路小区,越秀-东山口-合群三马路3号,81818,1.50,30.0%,0,0.90元/平米/月,住宅
广州市中级人民法院宿舍,越秀-农讲所-仓边路26号,41200,1.50,30.0%,0,0.90元/平米/月,住宅
德源里社区,越秀-小北-东风中路,42856,1.20,30.0%,0,0.50元/平米/月,住宅
盘福后街小区,越秀-盘福-盘福后街35号,34400,1.50,30.0%,0,暂无,住宅
署前路小区,越秀-东山口-署前路1号,53000,1.50,30.0%,0,0.90元/平米/月,住宅
寺右二横路16号大院,越秀-共和路-寺右二横路16号,47600,2.00,20.0%,1,1.00元/平米/月,住宅
培正新横路小区,越秀-东山口-培正新横路9号,63000,1.20,30.0%,0,0.50元/平米/月,住宅
海南大厦,越秀-西门口-观绿路45号,26000,4.00,20.0%,0,0.90元/平米/月,住宅
寺右一马路小区,越秀-五羊新城-寺右一马路214号,41000,2.30,15.0%,1,1.00元/平米/月,住宅
筑溪西街小区,越秀-东川-筑溪西6号,35800,1.20,30.0%,0,0.50元/平米/月,住宅
白沙巷小区,越秀-西门口-白沙巷8号,29000,1.50,30.0%,0,0.90元/平米/月,住宅
美东大厦,越秀-西门口-光塔路154号,37400,2.50,10.0%,0,0.90元/平米/月,住宅
共和怡苑(二区),越秀-共和路-共和西路10号,60500,2.59,27.0%,1,1.20元/平米/月,住宅
大新路小区,越秀-解放中路-小新街46号,28440,1.50,20.0%,0,0.90元/平米/月,住宅
周家巷小区,越秀-解放北-周家巷,35600,1.50,20.0%,0,15.00元/平米/月,住宅
竹丝岗二马路7号大院,越秀-东山口-竹丝岗二马路7号,46800,1.00,26.0%,1,0.50元/平米/月,住宅
竹丝岗二马路小区,越秀-农林下路-竹丝岗二马路,40219,2.30,12.0%,1,1.00元/平米/月,住宅
西胜街小区(越秀区),越秀-小北-西胜街,27522,2.53,36.0%,0,0.80元/平米/月,住宅
五羊商住中心,越秀-五羊新城-寺右新马路138-158号,40200,2.50,35.0%,0,0.90元/平米/月,住宅
珠江水泥厂宿舍,越秀-流花-北站路14号,20000,1.50,20.0%,1,0.90元/平米/月,住宅
中山三路钱路头小区,越秀-东川-钱路头直街,33800,1.20,30.0%,1,1.50元/平米/月,住宅
竹丝岗二马路11号大院,越秀-东川-竹丝岗二马路11号,42600,1.20,20.0%,0,0.50元/平米/月,住宅
西湖路小区,越秀-北京路-西湖路,35400,0.90,35.0%,0,0.80元/平米/月,住宅
越秀大北新街小区,越秀-解放北-解放北路,32400,2.60,30.0%,0,15.00元/平米/月,住宅
万福楼,越秀-北京路-万福路,50810,4.66,20.0%,1,1.20元/平米/月,住宅
挹翠花园,越秀-越秀南-东堤二马路,35400,1.20,20.0%,0,0.50元/平米/月,住宅
山河西街小区,越秀-东山口-山河西街,72000,2.29,12.0%,1,0.50元/平米/月,住宅
双井街社区,越秀-盘福-盘福路69号,39166,1.50,20.0%,0,0.40元/平米/月,住宅
永泰路小区,越秀-淘金-永泰路10-16号,42882,1.50,30.0%,1,0.50元/平米/月,住宅
永安横街11号,越秀-东川-永安横街11号,34600,1.20,50.0%,0,0.80元/平米/月,住宅
挹翠路小区,越秀-北京路-挹翠路10号,35000,1.20,20.0%,0,0.50元/平米/月,住宅
新时代宿舍,越秀-流花-北站路47-49号,17200,2.57,30.0%,1,0.50元/平米/月,住宅
新悦楼(越秀),越秀-越秀南-海月街36-42号,39400,5.77,20.0%,1,0.40元/平米/月,住宅
人民街一德西社区,越秀-解放中路-一德路,30000,1.20,30.0%,1,0.50元/平米/月,住宅
越华大厦,越秀-东山口-榨粉街57号,34800,1.80,35.0%,1,2.00元/平米/月,住宅
寺右南路小区,越秀-五羊新城-寺右南路,48200,4.00,40.0%,0,1.00元/平米/月,住宅
署前社区,越秀-东山口-庙前西街44号,46600,1.20,20.0%,0,0.50元/平米/月,住宅
怡景大厦(越秀),越秀-五羊新城-广州大道中121号,43457,9.00,15.0%,0,1.70元/平米/月,住宅
瑶华大街大院,越秀-流花-瑶华大街,18400,1.20,25.0%,1,0.50元/平米/月,住宅
水荫公安局宿舍,越秀-水荫路-水荫一横路,24600,2.60,40.0%,1,0.80元/平米/月,住宅
四方堂小区,越秀-盘福-人民北路626-644号,36000,0.80,20.0%,1,0.50元/平米/月,住宅
南濠街小区,越秀-解放中路-惠福西路,29000,1.20,20.0%,0,0.50元/平米/月,住宅
前鉴通津小区,越秀-东川-前鉴通津2号,47309,2.00,30.0%,0,1.20元/平米/月,住宅
濂泉居,越秀-广园东-濂泉路,26086,2.20,40.0%,1,0.50元/平米/月,住宅
小新街社区,越秀-解放南-小新街,33800,1.20,30.0%,0,0.30元/平米/月,住宅
钱路头直街35号,越秀-东川-钱路头直街35号,42797,1.20,30.0%,1,0.50元/平米/月,住宅
先烈南路19号大院,越秀-东风东-先烈南路19号,44400,2.50,23.0%,1,0.90元/平米/月,住宅
陵园西小区,越秀-东川-陵园西路,48100,1.50,45.0%,0,0.30元/平米/月,住宅
明月二路小区,越秀-五羊新城-明月二路48-54号,63953,1.50,35.0%,0,0.90元/平米/月,住宅
陵园西路5号大院,越秀-东川-陵园西路5号,32800,1.20,30.0%,0,0.80元/平米/月,住宅
钱路头直街2号大院,越秀-东川-钱路头直街2号,42000,1.20,20.0%,1,0.50元/平米/月,住宅
农林上路七横路大院,越秀-东山口-农林上路七横路,65000,2.00,35.0%,0,10.00元/平米/月,住宅
农林下路74号大院,越秀-农林下路-农林下路,52500,2.80,30.0%,0,15.00元/平米/月,住宅
汇贤里1-15号小区,越秀-东川-汇贤里1-15号,37600,1.20,30.0%,0,0.80元/平米/月,住宅
华美苑(白云),越秀-流花-瑶华中街122号,24629,1.50,10.0%,1,0.90元/平米/月,住宅
较场西路21号大院,越秀-东川-较场西路21号,43800,2.00,30.0%,1,0.80元/平米/月,住宅
教育路大院,越秀-北京路-教育路59号,36400,2.00,20.0%,1,0.30元/平米/月,住宅
江岭东路小区,越秀-东山口-龟岗二马路,56226,2.00,15.0%,1,0.41元/平米/月,住宅
建设二马路1号小区,越秀-建设-建设二马路1号,40600,1.20,20.0%,0,0.50元/平米/月,住宅
鸿瑞大厦,越秀-东川-中山二路29号,62500,3.50,15.0%,0,1.50元/平米/月,住宅
侨力大厦(越秀),越秀-解放南-起义路123-159号,57784,1.16,25.0%,1,1.40元/平米/月,住宅
培正一横路小区,越秀-东山口-恤孤院路22号,60000,2.00,20.0%,0,0.50元/平米/月,住宅
竣雅阁,越秀-农讲所-榨粉东街18号,43800,2.50,20.0%,1,1.60元/平米/月,住宅
共和路43-60号小区,越秀-共和路-共和路43-60号,65902,1.20,10.0%,0,0.50元/平米/月,住宅
黄华路24大院,越秀-建设-黄华路24号,67245,1.20,20.0%,0,1.50元/平米/月,住宅
建设五马路35号大院,越秀-建设-建设五马路35号,75313,1.50,20.0%,0,1.00元/平米/月,住宅
横枝岗路81号大院,越秀-淘金-横枝岗路81号,34800,1.50,20.0%,1,0.90元/平米/月,住宅
红胜街公安宿舍,越秀-建设-红胜街2号,36800,1.50,20.0%,0,1.50元/平米/月,住宅
东园新村1号大院,越秀-东山口-农林东路18号,52465,3.00,25.0%,1,0.90元/平米/月,住宅
富临居,越秀-解放南-白薇街36-38号,33600,1.50,40.0%,1,0.60元/平米/月,住宅
公安厅宿舍87号大院,越秀-小北-黄华路87号,66326,2.50,35.0%,0,0.90元/平米/月,住宅
恒福路9-11号大院,越秀-淘金-恒福路9-11号,27000,1.20,20.0%,1,0.80元/平米/月,住宅
东源新街大院,越秀-东川-东源新街,45800,2.50,35.0%,0,1.40元/平米/月,住宅
东华西新街小区,越秀-东川-较场东路81号,46200,2.60,28.0%,0,0.90元/平米/月,住宅
德政南路大院,越秀-北京路-德政南路54-79号,34600,1.20,30.0%,0,0.50元/平米/月,住宅
东华西四胜街小区,越秀-东川-东华西四胜街,28800,2.50,32.0%,0,0.50元/平米/月,住宅
东里大院,越秀-东川-永胜街东里,36800,1.50,40.0%,0,0.90元/平米/月,住宅
东风中路360号宿舍大楼,越秀-东风东-东风中路360号,56000,1.20,30.0%,0,0.80元/平米/月,住宅
大南居,越秀-东山口-大南路66号,38600,2.50,24.0%,0,1.00元/平米/月,住宅
福今路2号大院,越秀-东山口-福今路2号,55500,1.20,35.0%,1,1.20元/平米/月,住宅
海珠南路小区,越秀-解放南-海珠南路,27400,5.20,30.0%,1,0.40元/平米/月,住宅
东皋大道小区,越秀-东风东-东皋大道,40487,2.50,35.0%,0,1.20元/平米/月,住宅
东川二街小区,越秀-东川-东川二街,50000,2.30,28.0%,0,0.50元/平米/月,住宅
东昌大街小区,越秀-东川-东昌大街,37000,1.50,18.0%,1,0.50元/平米/月,住宅
东风东路695号大院,越秀-东风东-东风东路695号,57500,1.20,30.0%,0,0.50元/平米/月,住宅
大沙头路大院,越秀-东湖-大沙头路24-30号,36800,1.20,30.0%,0,1.00元/平米/月,住宅
朝天路29号小区,越秀-西门口-朝天路29号,36200,1.20,20.0%,0,0.80元/平米/月,住宅
北较场横路1号大院,越秀-建设-北较场横路1号,52286,1.20,30.0%,1,0.40元/平米/月,住宅
保安北街小区,越秀-东山口-保安北街,50500,1.50,20.0%,0,0.60元/平米/月,住宅
北横街小区,越秀-中山路-中山三路108号,39400,1.20,30.0%,0,0.30元/平米/月,住宅
东风东路697号大院,越秀-东风东-东风东路697号,48200,1.20,20.0%,1,0.70元/平米/月,住宅
广园东路小区(越秀),越秀-广园东-广园东路,22200,1.50,30.0%,0,0.90元/平米/月,住宅
恒福路250号之六小区,越秀-黄花岗-恒福路250号之六,40400,1.50,30.0%,0,0.90元/平米/月,住宅
文德东路6号大院,越秀-北京路-文德东路6号,46227,1.50,30.0%,0,0.90元/平米/月,住宅
卫生厅宿舍,越秀-北京路-仓边路35号,42000,1.50,20.0%,0,0.90元/平米/月,住宅
接龙楼,越秀-小北-仁安新街14号,43800,1.50,30.0%,1,1.00元/平米/月,住宅
福今路12号大院,越秀-环市东-福今路12号,53500,1.50,30.0%,0,1.00元/平米/月,住宅
黄华路6-10号(双)大院,越秀-东风东-黄华路6-10号,46200,1.50,30.0%,1,1.20元/平米/月,住宅
建设四马路12-13号小区,越秀-北京路-建设四马路12-13号,40200,1.50,20.0%,0,0.90元/平米/月,住宅
海傍街小区,越秀-北京路-海傍街38号,36800,1.50,30.0%,0,暂无,住宅
东风东路870-876号小区,越秀-东风东-东风东路870-876号,45200,1.50,30.0%,1,1.00元/平米/月,住宅
中山一路大院,越秀-杨箕-中山一路35-36号,58500,1.50,30.0%,0,0.90元/平米/月,住宅
黄华塘社区,越秀-建设-黄华路85号,49350,1.50,30.0%,0,0.90元/平米/月,住宅
永安东街小区,越秀-北京路-永安东街3号,41800,1.50,30.0%,0,0.90元/平米/月,住宅
回龙路小区,越秀-北京路-回龙路10号,32400,1.50,30.0%,1,1.00元/平米/月,住宅
环市东路322-404号小区,越秀-建设-环市东路322-404号,41000,1.50,30.0%,0,0.90元/平米/月,住宅
建设五马路小区,越秀-建设-建设五马路,46200,1.50,20.0%,0,0.90元/平米/月,住宅
犀牛路18号小区,越秀-环市东-犀牛路18号,46200,1.90,30.0%,0,1.50元/平米/月,住宅
海珠北路金氏巷12号小区,越秀-西门口-海珠北路金氏巷12号,33200,1.50,30.0%,0,0.90元/平米/月,住宅
广九大马路8-18号小区,越秀-东川-广九大马路8-18号,38800,1.20,20.0%,0,0.50元/平米/月,住宅
北站新街1-35号小区,越秀-流花-北站新街1-35号,19200,1.50,30.0%,1,1.00元/平米/月,住宅
矿泉北街2-40号小区,越秀-广园东-矿泉北街2-40号,24647,1.50,20.0%,1,1.00元/平米/月,住宅
共和路76-80号小区,越秀-共和路-共和路76-80号,62000,1.20,30.0%,0,0.50元/平米/月,住宅
广兴华花园,越秀-五羊新城-寺右南二街18号,48000,0.45,45.0%,0,1.00元/平米/月,别墅
金亚花园(别墅),越秀-二沙岛-大通路,150450,0.28,40.0%,0,6.90元/平米/月,别墅
花城苑别墅(越秀),越秀-二沙岛-松涛街,109840,0.65,30.0%,1,2.00元/平米/月,别墅
金润铂宫,越秀-北京路-北京路,25355,8.53,30.0%,0,3.80元/平米/月,商住楼
捷登都会,越秀-北京路-中山五路70号,25713,2.50,30.0%,1,6.50元/平米/月,商住楼
富力东山新天地商住楼,越秀-五羊新城-广州大道,40033,3.80,30.0%,0,0.90元/平米/月,商住楼
嘉诚国际公寓,越秀-水荫路-广州大道中611号,50331,1.66,50.0%,1,2.50元/平米/月,住宅
锦源国际公寓,越秀-北京路-北京路,35082,4.50,25.0%,1,2.80元/平米/月,商住楼
新世界棕榈园(别墅),越秀-二沙岛-大通路25号,127208,1.20,35.0%,0,6.90元/平米/月,别墅
璟泰大厦,越秀-五羊新城-广州大道中295号,58533,3.00,20.0%,0,2.40元/平米/月,商住楼
东湖铭泰公馆,越秀-东湖-东湖西路永胜中沙4-5号,22008,2.50,30.0%,0,5.00元/平米/月,商住楼
广州华侨新村(别墅),越秀-淘金-爱国路,99635,0.50,55.0%,0,1.00元/平米/月,别墅
麓湖名轩,越秀-环市东-麓湖路,42030,0.50,30.0%,0,2.00元/平米/月,别墅
方圆越秀时光,越秀-东山口-东沙角路42号,25630,2.50,30.0%,0,0.90元/平米/月,住宅
越华大院,越秀-公园前-越华路116号,36200,1.20,20.0%,0,0.50元/平米/月,住宅
广州民间金融大厦,越秀-一德路-长堤大马路316号,16666,2.50,30.0%,0,4.00元/平米/月,商住楼
粤海壹桂府,越秀-北京路-北京路,92184,2.50,25.0%,0,0.90元/平米/月,住宅
云路街小区,越秀-西门口-云路街,34000,1.20,20.0%,0,1.20元/平米/月,住宅
三荣大厦,越秀-淘金-麓苑路49号,44118,2.50,27.0%,0,1.30元/平米/月,商住楼
富华商贸大厦,越秀-一德路-大德路233号,16666,2.50,30.0%,0,0.90元/平米/月,商住楼
越秀大石街大院,越秀-小北-大石街,58816,2.54,35.0%,0,0.50元/平米/月,住宅
大沙头二马路小区,越秀-大沙头-大沙头二马路,38800,2.40,35.0%,1,1.00元/平米/月,住宅
云鹤南街小区,越秀-环市东-云鹤南街,44447,2.60,38.0%,1,1.00元/平米/月,住宅
新河浦路小区,越秀-东山口-新河浦五横路,72661,1.70,30.0%,1,1.20元/平米/月,住宅
五羊新城(南区),越秀-五羊新城-寺右新马路,45566,2.00,40.0%,1,0.60元/平米/月,住宅
云鹤园,越秀-东风东-云鹤南街3号,48490,3.50,35.0%,1,1.80元/平米/月,住宅
东昌南街小区,越秀-东川-东昌南街,40259,2.90,30.0%,1,1.30元/平米/月,住宅
龙腾里小区,越秀-北京路-龙腾里3号,46400,2.50,36.0%,1,0.80元/平米/月,住宅
东山铁路局宿舍,越秀-大沙头-白云路60号,45800,4.60,28.0%,0,0.90元/平米/月,住宅
东船上街小区,越秀-东湖-大沙头路6号,33237,1.68,35.0%,1,0.30元/平米/月,住宅
广东国际大厦,越秀-淘金-环市东路339号,15308,3.80,20.0%,0,0.90元/平米/月,商住楼
人民南路小区,越秀-一德路-人民南路,22800,2.00,40.0%,0,1.60元/平米/月,住宅
中环广场(商住楼),越秀-建设-建设中马路2-4号,24669,1.20,25.0%,1,2.50元/平米/月,商住楼
庙前西街小区,越秀-东山口-庙前西街,53026,1.50,20.0%,0,0.90元/平米/月,住宅
尚峰国际公寓,越秀-公园前-北京路374号,37447,6.50,15.0%,0,0.90元/平米/月,商住楼
惠福西路毕公巷小区,越秀-北京路-毕公巷4号,24134,1.20,30.0%,0,0.50元/平米/月,住宅
199loft艺术公寓,越秀-北京路-大德路199号,18857,1.50,30.0%,0,0.90,住宅
君汇世家(别墅),越秀-水荫路-天河路45号,105000,0.50,30.0%,0,2.00元/平米/月,别墅
净慧路小区,越秀-西门口-净慧路,34817,1.50,20.0%,0,0.90元/平米/月,住宅
寺右二横路小区,越秀-环市东-寺右二横路,42000,1.50,30.0%,0,0.90,住宅
三元里大道573-575号小区,越秀-流花-三元里大道573-575号,19800,1.50,30.0%,0,暂无,住宅
一德路小区,越秀-解放南-迎珠街22号,28727,1.50,20.0%,0,0.90元/平米/月,住宅
竹丝岗大马路1号大院,越秀-东川-竹丝岗大马路1号,37000,1.20,30.0%,0,0.80元/平米/月,住宅
天香街小区,越秀-小北-天香街20号,46800,1.50,30.0%,0,0.90元/平米/月,住宅
区庄村,越秀-环市东-犀牛路,42961,3.54,20.0%,1,1.00元/平米/月,住宅
小北路244号小区,越秀-小北-小北路244号,48600,2.36,24.0%,1,1.00元/平米/月,住宅
共和西横街小区,越秀-杨箕-共和西横街18号,63706,1.50,20.0%,1,1.00,住宅
起义路10-40号小区,越秀-北京路-起义路10-40号,42600,1.50,30.0%,0,0.90,住宅
长庚门后街小区,越秀-东川-长庚门后街39号,37400,1.50,20.0%,0,0.90元/平米/月,住宅
长福西街小区,越秀-北京路-长福西街5号,30600,1.50,30.0%,0,0.90元/平米/月,住宅
东贤里小区,越秀-东川-中山三路东贤里,48990,1.44,19.0%,0,0.80元/平米/月,住宅
恒福路35号大院,越秀-淘金-恒福路35号,32600,1.50,20.0%,1,1.00元/平米/月,住宅
华侨新村团结路小区,越秀-淘金-团结路,51480,1.50,50.0%,1,3.50元/平米/月,住宅
东蟠龙里小区,越秀-东川-东蟠龙里,49226,2.10,30.0%,0,0.90元/平米/月,住宅
省委党校小区,越秀-东风东-黄华路4号,72138,1.20,30.0%,0,0.50元/平米/月,住宅
仓前直街小区,越秀-北京路-仓前直街,32200,1.50,20.0%,0,0.20元/平米/月,住宅
环市中路308-317号大院,越秀-小北-环市中路308-317号,38611,1.50,30.0%,1,0.80元/平米/月,住宅
马棚北街小区,越秀-东山口-马棚北街,45800,1.70,20.0%,0,0.40元/平米/月,住宅
竹丝岗大马路小区,越秀-农林下路-竹丝岗大马路,44844,2.40,29.0%,1,0.80元/平米/月,住宅
竹丝岗空军干休所,越秀-东风东-竹丝岗二马路39号,68524,2.60,40.0%,1,1.80元/平米/月,住宅
合群一马路大院,越秀-东山口-合群一马路,74783,2.10,30.0%,0,0.60元/平米/月,住宅
淘金半山御庭,越秀-淘金-淘金西街18号,93291,暂无,暂无,0,暂无,住宅
腾龙里,越秀-五羊新城-腾龙里9-11号,41600,1.50,36.0%,0,0.90元/平米/月,住宅
麓景路大院,越秀-小北-麓景路,31691,2.51,20.0%,0,0.80元/平米/月,住宅
铁路文化宫小区,越秀-东山口-署前路14号,91780,暂无,暂无,1,1.00元/平米/月,住宅
珠光路小区,越秀-北京路-珠光路,31800,1.50,25.0%,0,1.00元/平米/月,住宅
永泰西约小区,越秀-环市东-永泰西约,44600,1.50,20.0%,1,1.00元/平米/月,住宅
高第街大院,越秀-北京路-高第街,32000,1.20,20.0%,0,0.50元/平米/月,住宅
北京路李白巷小区,越秀-北京路-李白巷,58067,1.20,30.0%,1,1.00元/平米/月,住宅
北较场路小区,越秀-小北-北较场路,34600,2.36,23.6%,1,1.00,住宅
东湖路小区,越秀-东山口-东湖路6号,61875,1.50,20.0%,0,0.90元/平米/月,住宅
站西路小区,越秀-流花-站西路1号,13800,2.41,12.7%,1,1.00元/平米/月,住宅
天胜村(别墅),越秀-环市东-淘金路,64500,1.00,35.0%,0,0.80元/平米/月,别墅
广州大道中339-343号小区,越秀-环市东-广州大道中339-343号,38200,暂无,暂无,1,1.00元/平米/月,住宅
北京街许地社区,越秀-北京路-大南路,29400,暂无,暂无,0,暂无,住宅
中山一路42号大院,越秀-环市东-中山一路42号,51500,暂无,暂无,0,暂无,住宅
北京南路121号小区,越秀-北京路-北京南路121号,32200,1.20,45.0%,0,0.50元/平米/月,住宅
省民政厅大院,越秀-北京路-越华路118号,56795,1.20,30.0%,1,1.00元/平米/月,住宅
吉林大厦,越秀-杨箕-中山一路48号,50000,2.50,20.0%,0,0.90元/平米/月,商住楼
明泉花园,越秀-流花-明泉街6-32号,20945,1.20,30.0%,0,0.90元/平米/月,住宅
银泉花园,越秀-流花-北站路84号,16400,暂无,暂无,1,1.00元/平米/月,住宅
麓景路小区(越秀区),越秀-麓湖-麓景路87号,33266,暂无,暂无,0,暂无,住宅
