id,name,type,typecode,biztype,address,gcj02_x,gcj02_y,wgs84_x,wgs84_y,tel,pname,cityname,adname,大类,中类,小类
B0FFHJHFFX,大夫山森林公园-湖心岛,风景名胜;风景名胜相关;旅游景点,110000,tour,禺山西路668号大夫山森林公园内(东南角),113.317139,22.9463,113.31174363927585,22.94898415368657,020-84801183,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0HRJSLEX9,探险步道,风景名胜;风景名胜相关;旅游景点,110000,tour,迎星中路广州市番禺儿童公园儿童乐园,113.366128,22.959581,113.3606398430645,22.962173260007223,020-39997322,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFK9Q8KP,钟村街镇标公园,风景名胜;公园广场;公园,110101,tour,钟村钟兴路与兴业大道西交叉口东南40米,113.314625,22.978847,113.3092325002586,22.981521866302383,[],广东省,广州市,番禺区,风景名胜,公园广场,公园
B0FFME18NN,阳光草地,风景名胜;风景名胜相关;旅游景点,110000,tour,彩虹路儿童乐园内,113.365778,22.96254,113.3602901344512,22.96513146797628,020-39997322,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0HBOMJ9B7,中臺卢公祠,风景名胜;风景名胜;寺庙道观,110205,tour,南浦大街与文明大街交叉口东南40米,113.313958,22.970914,113.30856736410776,22.973593503774293,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0G1SN98RK,渔乐溪,风景名胜;风景名胜相关;旅游景点,110000,tour,彩虹路儿童乐园内,113.365344,22.959936,113.35985692780152,22.962529177212733,020-39997322,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFM9SQ2N,番禺儿童公园-涂鸦墙,风景名胜;风景名胜相关;旅游景点,110000,tour,彩虹路儿童乐园内,113.366021,22.962436,113.36053279908076,22.965027182272063,020-39997322,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFKDMTTD,大夫山森林公园-春涛亭,风景名胜;风景名胜相关;旅游景点,110000,tour,宁仁大街(大夫山森林公园),113.315643,22.950568,113.31025036416216,22.9532531130214,020-84801183,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0GUBBLXUV,摇摇乐,风景名胜;风景名胜相关;旅游景点,110000,tour,彩虹路儿童乐园内,113.364777,22.960652,113.3592906931476,22.96324565458628,020-39997322,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0GUOL6LFX,街舞场,风景名胜;风景名胜相关;旅游景点,110000,tour,彩虹路儿童乐园内,113.365489,22.961896,113.36000158795864,22.964488138851603,020-39997322,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFFOSA5O,大夫山森林公园-果合岗,风景名胜;风景名胜相关;旅游景点,110000,tour,禺山西路668号大夫山森林公园内(东侧),113.320184,22.94699,113.3147824110324,22.94966815377676,020-84801183,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0HALC6O8D,汀沙牌坊,风景名胜;风景名胜相关;旅游景点,110000,tour,汀沙二大街富华园(市桥地铁站C口步行240米),113.363575,22.948068,113.358091306989,22.95066871806153,19502066396,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0G2A55HW4,实庵区公祠,风景名胜;风景名胜;寺庙道观,110205,tour,钟村人民路与社学东路交叉口东南80米,113.318308,22.975579,113.3129083027109,22.978248437986863,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0FFFFKOOQ,大夫山森林公园-龙头岗,风景名胜;风景名胜相关;旅游景点,110000,tour,禺山西路668号大夫山森林公园内(东侧),113.318822,22.949564,113.31342301045704,22.952243619106,020-84801183,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0GR5155IQ,孝感动天,风景名胜;风景名胜相关;旅游景点,110000,tour,彩虹路儿童乐园内,113.364282,22.961551,113.3587963508609,22.964144961164617,020-39997322,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFG24GQ5,荷花池,风景名胜;风景名胜相关;旅游景点,110000,tour,宁仁大街与宁仁大街五十巷交叉口西440米,113.319377,22.947784,113.31397700173903,22.95046333484939,[],广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFG9J5TX,诜敦村村府,风景名胜;风景名胜相关;旅游景点,110000,tour,人民路1号,113.317402,22.979112,113.3120038997391,22.981781609220576,[],广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0HBOZKPZN,主城四房三代祠堂,风景名胜;风景名胜相关;旅游景点,110000,tour,桥兴大道与光明北路交叉口西20米,113.361511,22.949733,113.3560303144587,22.952336001852508,[],广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFFFL0UX,大夫山森林公园-云岫湖,风景名胜;风景名胜相关;旅游景点,110000,tour,禺山西路668号大夫山森林公园内(北侧),113.309777,22.965282,113.30439496458622,22.967971474671863,020-84801183,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFGLAZ70,裔公圣宗,风景名胜;风景名胜;风景名胜,110200,tour,白沙堡村大街16号,113.366333,22.953243,113.36084498734436,22.95583769199847,[],广东省,广州市,番禺区,风景名胜,风景名胜,风景名胜
B0FFFAHT0L,报恩祠,风景名胜;风景名胜;风景名胜,110200,tour,福善路2号旁正南方向120米,113.29725,22.891523,113.29189587609626,22.89426437526199,[],广东省,广州市,番禺区,风景名胜,风景名胜,风景名胜
B0FFGRN4FV,宝墨园-治本堂,风景名胜;风景名胜相关;旅游景点,110000,tour,东安路与村南路交叉口东160米,113.29405,22.895139,113.28870098070476,22.89788374716884,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0HRVRXYP1,八仙过海照壁,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾镇紫坭村村南路宝墨园(东北角),113.29492,22.894899,113.28956956761245,22.89764255188212,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFFDHHOX,宝墨园-赏荷亭,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾镇紫坭村宝墨园(东南角),113.294803,22.893508,113.28945285378651,22.89625229367476,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFHQZRH5,宝墨园-仰廉桥,风景名胜;风景名胜相关;旅游景点,110000,tour,东安路与村南路交叉口东200米,113.294382,22.895218,113.28903243226642,22.89796222360477,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFHQZHXQ,荔景桥,风景名胜;风景名胜相关;旅游景点,110000,tour,紫坭村宝墨园内(东北角),113.294929,22.894892,113.28957855319884,22.89763554126438,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFFDLGQQ,宝墨园-聚宝桥,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾镇紫坭村宝墨园(东北角),113.295071,22.895367,113.2897202864207,22.898110134692978,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0HD1D2ZK1,宝墨园-故事长廊,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾镇紫坭村村南路宝墨园(北侧),113.294596,22.895287,113.2892460761017,22.898030877341096,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0HAXOOHQO,宝墨园-荷花池,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾镇紫坭村宝墨园(东南角),113.294812,22.894,113.28946180607308,22.89674407983632,[],广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFHQZCL2,宝墨园-石舫,风景名胜;风景名胜相关;旅游景点,110000,tour,宝墨园内(北侧),113.294821,22.895797,113.28947067119772,22.89854033357,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFHQZRAJ,宝墨古榕,风景名胜;风景名胜相关;旅游景点,110000,tour,宝墨园内(东北角),113.294963,22.895483,113.2896124574902,22.898226249266795,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFG454EW,宝墨园-清心亭,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾镇紫坭村宝墨园内(北侧),113.294489,22.895369,113.2891392465448,22.898113003081075,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFHR07NA,华清桥,风景名胜;风景名胜相关;旅游景点,110000,tour,紫坭村宝墨园内(东南角),113.294955,22.894201,113.28960455634896,22.896944784017588,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0G2ZRIEE5,蔡宗阶夫妇合葬墓,风景名胜;风景名胜相关;旅游景点,110000,tour,东环路城北公园内,113.370116,22.963678,113.36462223519226,22.96626334253748,[],广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFL4E42X,广源江公祠,风景名胜;风景名胜;寺庙道观,110205,tour,沙环西路与沙环东路交叉口南200米,113.425777,22.957133,113.42028029753524,22.95971261872064,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0FFM3N8I1,事多殿,风景名胜;风景名胜;风景名胜,110200,tour,X297(市新路),113.377669,22.962932,113.37216673645356,22.965509256840363,[],广东省,广州市,番禺区,风景名胜,风景名胜,风景名胜
B0FFKBS7EH,广琚江公祠,风景名胜;风景名胜;寺庙道观,110205,tour,沙片街与南屏路交叉口东60米,113.424352,22.955103,113.4188536539436,22.957682026527184,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0FFHJ7XBU,天鹿湖,风景名胜;风景名胜相关;旅游景点,110000,tour,竹园北街西一巷与竹园北街交叉口南20米,113.425913,22.979923,113.4204149196282,22.982492975722828,13725266145,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFLAIJRO,梦幻宫,风景名胜;风景名胜;风景名胜,110200,tour,迎星东路星力动漫产业园G3,113.375205,22.970644,113.36970476630314,22.973220480566194,[],广东省,广州市,番禺区,风景名胜,风景名胜,风景名胜
B0FFFZN9HY,大龙街沙涌村共青团环保公园,风景名胜;公园广场;公园,110101,tour,东文三街与沙环东路交汇处北200米,113.427373,22.95664,113.42187844566004,22.95922157115237,[],广东省,广州市,番禺区,风景名胜,公园广场,公园
B0FFGL0I99,时庵苏公祠,风景名胜;风景名胜相关;旅游景点,110000,tour,松柏路与捷进东路交叉口西南180米,113.374649,22.947901,113.3691509236738,22.95048781147671,[],广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFHMAOSZ,大雄宝殿,风景名胜;风景名胜;寺庙道观,110205,tour,黄编大道眉山圣地内(北侧),113.370958,22.949645,113.36546413411077,22.95223531159658,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0FFHLMKOV,白石书山,风景名胜;风景名胜相关;旅游景点,110000,tour,黄编大道眉山圣地(北侧),113.371228,22.949987,113.36573377751012,22.95257684073977,[],广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFHMAPU6,禅武院,风景名胜;风景名胜相关;旅游景点,110000,tour,黄编大道眉山圣地(西北角),113.370616,22.949701,113.36512255620644,22.952291702893607,[],广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFFPCZUS,雷霆观音古寺,风景名胜;风景名胜;寺庙道观,110205,tour,白水坑路附近,113.403632,22.972883,113.398117996169,22.97544348241889,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0FFHTNJIG,张氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,龙美大道与龙美环城东路交叉口西北140米,113.370942,22.971863,113.36544664172534,22.974443818954512,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B00140UG1A,眉山圣地,风景名胜;风景名胜;寺庙道观,110205,tour,捷进东路,113.371098,22.949265,113.36560398680354,22.951855304554755,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0HDA4VG9K,儿童乐园-文化长廊,风景名胜;风景名胜相关;旅游景点,110000,tour,迎星中路广州市番禺儿童公园儿童乐园,113.366372,22.960542,113.36088343659448,22.96313351942208,020-39997322,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFHMAOS5,景承卢公祠,风景名胜;风景名胜;寺庙道观,110205,tour,水松巷区家塘与南浦大街交叉口北80米,113.314104,22.972164,113.3087129892706,22.97484269893777,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0FFLMNSV5,翠山曾公祠,风景名胜;风景名胜;寺庙道观,110205,tour,白沙堡村大巷2号,113.365839,22.953463,113.36035166555337,22.95605826691379,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0FFFEXH9Z,番禺区大夫山森林公园-七盏灯山塘,风景名胜;风景名胜相关;旅游景点,110000,tour,禺山西路668号,113.311378,22.950253,113.3059938513916,22.952946034452843,020-34811381,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0HAV47I0T,大夫山森林公园-观光车候车点,风景名胜;风景名胜相关;旅游景点,110000,tour,禺山西路668号大夫山森林公园内(东南角),113.315061,22.947995,113.30966970354191,22.950682282970188,020-84801183,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFI6EXQK,胜石牌坊,风景名胜;风景名胜相关;旅游景点,110000,tour,钟村镇胜石村,113.311917,22.975803,113.306530075478,22.978484115031,[],广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0G0AMT0SW,锺村文化公园,风景名胜;公园广场;公园,110101,tour,钟村旧105国道与兴业大道交叉口西北,113.313986,22.9792,113.30859475091694,22.98187588686689,[],广东省,广州市,番禺区,风景名胜,公园广场,公园
B0FFG1POGJ,七盏灯亲水平台,风景名胜;风景名胜相关;旅游景点,110000,tour,禺山西路668号大夫山森林公园,113.311126,22.950981,113.30574229620652,22.95367417761365,020-84801183,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFG8O448,张氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,环村南路72号,113.311474,22.981272,113.30608757823872,22.98395155890865,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0FFL94W67,梁公祠,风景名胜;风景名胜;寺庙道观,110205,tour,环村中路与毓宏街交叉口东南200米,113.310262,22.976531,113.30487826607992,22.97921477566173,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0FFHJHFG1,大夫山森林公园-欧地山,风景名胜;风景名胜相关;旅游景点,110000,tour,禺山西路668号大夫山森林公园内(东南角),113.310658,22.946446,113.30527551550703,22.949141947988057,020-84801183,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFG8O4LO,宪所李公祠,风景名胜;风景名胜;寺庙道观,110205,tour,尊朝里大街33号,113.310748,22.98129,113.30536299843128,22.98397085601428,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0HBK7UNVY,松涧陈公祠,风景名胜;风景名胜相关;旅游景点,110000,tour,珠坑大街与横基道交叉口东北40米,113.368669,22.957082,113.36317755605398,22.959671985018684,[],广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFHLLRUE,大夫山森林公园-相思亭,风景名胜;风景名胜相关;旅游景点,110000,tour,大夫山森林公园内(东南角),113.314086,22.946073,113.30869677937076,22.94876289238475,020-84801183,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0IK7C7N8O,胜石牌坊口店,风景名胜;风景名胜相关;旅游景点,110000,tour,钟村裕丰街与钟村钟兴路交叉口西40米,113.311917,22.975803,113.306530075478,22.978484115031,[],广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFFF08K8,大夫山森林公园-竹山湖,风景名胜;风景名胜相关;旅游景点,110000,tour,禺山西路668号大夫山森林公园内(东南角),113.315304,22.945895,113.30991235809748,22.9485827279752,020-84801183,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFI1VAF0,同芳李公祠,风景名胜;风景名胜;寺庙道观,110205,tour,谢村环村南路与橙基大街交叉口东100米,113.310848,22.981799,113.3054627688184,22.98447945728858,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0FFFBBZ8H,钟一公园,风景名胜;公园广场;公园,110101,tour,人民路155号,113.317465,22.971888,113.31206725874225,22.974560600794465,[],广东省,广州市,番禺区,风景名胜,公园广场,公园
B0FFH11I4P,丹山公园,风景名胜;公园广场;公园,110101,tour,捷进中路与丹桂园大街交叉口北180米,113.35731,22.951,113.35183595112628,22.95360887976721,[],广东省,广州市,番禺区,风景名胜,公园广场,公园
B00141JN0J,钟一第三公园,风景名胜;公园广场;公园,110101,tour,钟一村里,113.316877,22.970444,113.31148054375214,22.973118316630497,[],广东省,广州市,番禺区,风景名胜,公园广场,公园
B0HDY9QSGS,孙中山先生故居,风景名胜;风景名胜相关;旅游景点,110000,tour,军校路170号大院黄埔军校旧址纪念馆(北侧),113.424538,23.086643,113.41903089602846,23.089165780854795,020-82201082,广东省,广州市,黄埔区,风景名胜,风景名胜相关,旅游景点
B0HDSA3U8B,孙总理纪念碑-休息亭,风景名胜;风景名胜相关;旅游景点,110000,tour,军校路170号黄埔军校旧址纪念馆内,113.424376,23.086333,113.4188687193818,23.088855749323603,020-82201082,广东省,广州市,黄埔区,风景名胜,风景名胜相关,旅游景点
B0HDAAWPXJ,黄埔军校史迹第二展馆,风景名胜;风景名胜相关;旅游景点,110000,tour,长洲军校路170号黄埔军校旧址纪念馆内(东侧),113.425558,23.086162,113.42005220469385,23.08868602662196,020-82201082,广东省,广州市,黄埔区,风景名胜,风景名胜相关,旅游景点
B0FFG8TZBN,黄埔码头,风景名胜;风景名胜;风景名胜,110200,tour,金洲大道长洲岛(东北角),113.427294,23.076929,113.42179112590304,23.079458796063903,[],广东省,广州市,黄埔区,风景名胜,风景名胜,风景名胜
B0FFH3QHKF,广州北山公园-玉虚宫(仑头路),风景名胜;风景名胜相关;旅游景点,110000,tour,北山大街与北山北街交叉口南60米,113.36976,23.082171,113.36425860588584,23.08470590730347,[],广东省,广州市,海珠区,风景名胜,风景名胜相关,旅游景点
B0H6GX5UFE,南海海战纪念碑公园,风景名胜;公园广场;公园,110101,tour,金蝶路与金洲北路交叉口西100米,113.427994,23.076311,113.42249213310626,23.078841853875527,[],广东省,广州市,黄埔区,风景名胜,公园广场,公园
B0FFHLMIZ2,黄埔军校旧址纪念馆-卫兵室,风景名胜;风景名胜相关;旅游景点,110000,tour,军校路170号黄埔军校旧址纪念馆内(东北角),113.425648,23.086804,113.42014227576868,23.089327851673087,020-82201082,广东省,广州市,黄埔区,风景名胜,风景名胜相关,旅游景点
B0HDZ14J3V,黄埔军校旧址·校本部-直饮水,风景名胜;风景名胜相关;旅游景点,110000,tour,军校路170号黄埔军校旧址纪念馆黄埔军校旧址·校本部,113.426084,23.086472,113.42057886143452,23.08899645298677,020-82201082,广东省,广州市,黄埔区,风景名胜,风景名胜相关,旅游景点
B0FFLKHNVU,黄埔军校旧址纪念馆-自动售卖机,风景名胜;风景名胜相关;旅游景点,110000,tour,军校路与海虹路交叉口西北440米,113.425442,23.086501,113.41993603380628,23.089024763357543,020-82201082,广东省,广州市,黄埔区,风景名胜,风景名胜相关,旅游景点
B0FFKDOSFR,贝岗湿地,风景名胜;风景名胜相关;旅游景点,110000,tour,大学城广外东路,113.399292,23.071456,113.39377093250998,23.073974223349754,[],广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFF35TQ5,黄埔军校旧址纪念馆-孙总理纪念碑(暂停开放),风景名胜;风景名胜;纪念馆,110204,tour,军校路170号,113.424295,23.085891,113.41878765120074,23.08841385442813,020-82201082,广东省,广州市,黄埔区,风景名胜,风景名胜,纪念馆
B00140UD3Z,广州北山公园(暂停开放),风景名胜;公园广场;公园,110101,tour,仑头路,113.372059,23.081342,113.36655480668844,23.083874474316524,[],广东省,广州市,海珠区,风景名胜,公园广场,公园
B0FFHR3GRY,荔香亭,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾镇紫坭村村南路宝墨园内(东侧),113.295044,22.894743,113.2896933728294,22.89748642970555,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFHR06EV,凌波桥,风景名胜;风景名胜相关;旅游景点,110000,tour,紫坭村宝墨园内(东南角),113.29509,22.894037,113.28973934376486,22.896780648441915,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFHQZZHL,宝墨园-游船码头,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾镇紫坭村村南路宝墨园,113.294713,22.894664,113.28936292502728,22.89740795703481,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFFDGR05,宝墨园-玉泻涛云,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾镇紫坭村宝墨园(东北角),113.29551,22.895107,113.29015857402302,22.89784957980901,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFFDG2ZA,宝墨园-翠湖亭,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾镇紫坭村宝墨园(东北角),113.295654,22.895301,113.29030232067842,22.89804328288036,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFHR08QV,宝墨园-荔岛,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾紫坭村宝墨园内(东北角),113.295089,22.894961,113.28973828370792,22.897704273296032,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFHQZBX6,五涌桥,风景名胜;风景名胜相关;旅游景点,110000,tour,紫坭村宝墨园内(东北角),113.294902,22.89534,113.28955156791451,22.8980833989384,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFFD9475,宝墨园-瑶琳幻境,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾镇紫坭村宝墨园(东北角),113.295636,22.89555,113.29028433412056,22.898292208530894,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFHR08NM,蓬莱桥,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾紫坭村宝墨园内(东侧),113.295215,22.894221,113.28986412410202,22.89696438567723,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFHQZC9V,荷香馆,风景名胜;风景名胜相关;旅游景点,110000,tour,紫坭村宝墨园内,113.295341,22.89389,113.28998993679546,22.896633330870543,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B00141KB0V,神农古庙,风景名胜;风景名胜;寺庙道观,110205,tour,福善路2号附近,113.297371,22.891407,113.2920166769732,22.89414823460828,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0FFFDUM2B,宝墨园廉洁文化活动成果展示长廊,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾镇紫坭村宝墨园(东北角),113.295717,22.895443,113.29036520586794,22.898185129508192,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0I1PGLH37,石桥公园,风景名胜;公园广场;公园,110101,tour,光明北路以东、桥兴大道以北(市桥地铁站D口旁),113.362684,22.950242,113.35720149096954,22.95284307059733,[],广东省,广州市,番禺区,风景名胜,公园广场,公园
B00141RDEE,刘氏宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,二大街57(市桥地铁站D口步行450米),113.365219,22.948768,113.35973286564048,22.95136611737876,[],广东省,广州市,番禺区,风景名胜,风景名胜,寺庙道观
B0GDHR2MZR,彩虹喷雾广场(建设中),风景名胜;公园广场;城市广场,110105,tour,彩虹路儿童乐园内,113.366534,22.959865,113.36104525722128,22.96245659160953,020-39997322,广东省,广州市,番禺区,风景名胜,公园广场,城市广场
B0HRVR2FPZ,麟麟戏水,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾镇紫坭村村南路宝墨园(东北角),113.295699,22.895409,113.29034723824168,22.89815117065786,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFFDVNFM,宝墨园-假石山,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾镇紫坭村宝墨园(东北角),113.295573,22.895549,113.29022143939034,22.898291304255,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0FFFGYVEQ,宝墨园-宝墨堂,风景名胜;风景名胜相关;旅游景点,110000,tour,沙湾镇紫坭村宝墨园内(北侧),113.294238,22.895058,113.28888867887603,22.89780250230745,020-84747238,广东省,广州市,番禺区,风景名胜,风景名胜相关,旅游景点
B0IB69FHNU,希望亭,风景名胜;风景名胜相关;旅游景点,110000,tour,涌北大街与萧岗履泰大街交叉口东北20米,113.267116,23.190738,113.2617803104652,23.193389290076286,[],广东省,广州市,白云区,风景名胜,风景名胜相关,旅游景点
B0FFH5LWI2,朝熙别墅,风景名胜;风景名胜;风景名胜,110200,tour,塘边大街建元西街,113.265852,23.189254,113.26051735559037,23.1919066218897,[],广东省,广州市,白云区,风景名胜,风景名胜,风景名胜
B0G0GYHXOJ,萧岗文化长廊,风景名胜;风景名胜相关;旅游景点,110000,tour,新市南街与萧岗市场南街交叉口东南20米,113.263085,23.190335,113.25775214024304,23.19298874800704,[],广东省,广州市,白云区,风景名胜,风景名胜相关,旅游景点
B0FFK28FVY,区氏大宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,塘边大街6-1号附近,113.265604,23.188772,113.26026956639326,23.19142494670747,[],广东省,广州市,白云区,风景名胜,风景名胜,寺庙道观
B0G39XX9M1,广州白云文化广场,风景名胜;公园广场;城市广场,110105,tour,谊信路与齐富路交叉口西南80米,113.264878,23.193508,113.2595437565806,23.196159634495377,[],广东省,广州市,白云区,风景名胜,公园广场,城市广场
B0FFFZ13SJ,徐氏大宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,萧岗涌南大街,113.267568,23.189804,113.2622320206826,23.192455336576856,[],广东省,广州市,白云区,风景名胜,风景名胜,寺庙道观
B0FFG5ALGJ,凤池家塾,风景名胜;风景名胜相关;旅游景点,110000,tour,现烤蛋糕塘边大街,113.265825,23.189092,113.26049038602127,23.191744697561955,[],广东省,广州市,白云区,风景名胜,风景名胜相关,旅游景点
B00141R13P,何氏大宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,萧岗村,113.268095,23.189628,113.2627586117416,23.19227904718055,[],广东省,广州市,白云区,风景名胜,风景名胜,寺庙道观
B0FFF5VJCW,康公古庙,风景名胜;风景名胜;寺庙道观,110205,tour,萧岗涌南大街,113.269411,23.18924,113.2640735419884,23.19189026263076,[],广东省,广州市,白云区,风景名胜,风景名胜,寺庙道观
B0FFH2LVP7,新景公园,风景名胜;公园广场;公园,110101,tour,机场路新市段,113.260795,23.189851,113.25546348709317,23.19250597287085,[],广东省,广州市,白云区,风景名胜,公园广场,公园
B0FFHU5SKM,文武殿,风景名胜;风景名胜;寺庙道观,110205,tour,萧岗涌南大街与萧岗东约西街交叉口西北80米,113.269466,23.189314,113.264128489814,23.19196419539854,[],广东省,广州市,白云区,风景名胜,风景名胜,寺庙道观
B0FFGX4T0L,关氏大宗祠,风景名胜;风景名胜;寺庙道观,110205,tour,永泰中街附近,113.26714,23.186534,113.26180457475704,23.189186819422048,[],广东省,广州市,白云区,风景名胜,风景名胜,寺庙道观
B0FFLCHX2Q,勝揽庭洞,风景名胜;风景名胜相关;旅游景点,110000,tour,百信广场二期B区,113.262734,23.194766,113.25740105684685,23.19741830492125,[],广东省,广州市,白云区,风景名胜,风景名胜相关,旅游景点
B0JBAU8ANT,幸运亭,风景名胜;风景名胜;风景名胜,110200,tour,汇侨南路与机场路交叉口西南160米,113.261898,23.194394,113.25656557389946,23.19704683411808,[],广东省,广州市,白云区,风景名胜,风景名胜,风景名胜
